cduty,rduty,top_molar_flow,top_propane,top_isobutane,top_n_hexane,top_isopentane,top_n_heptane,bottom_molar_flow,bottom_propane,bottom_isobutane,bottom_n_hexane,bottom_isopentane,bottom_n_heptane
26309.3250482736,-31327.9966695324,592.661573714463,0.115704238795238,0.231403793164358,0.0416524330411641,0.611174583376301,6.49516229379663e-05,592.661573714463,2.60018842375762e-09,3.56998253927571e-06,0.795349955708695,0.0462071705698029,0.158439301138774
32570.3468464233,-35761.6670372649,685.752446790477,0.105240700787946,0.210481151629641,0.0917071256248063,0.592435980097774,0.000135041859833225,685.752446790477,1.88116309056705e-10,2.26610088284724e-07,0.824906501616912,0.00375382755162334,0.171339444033261
29994.3061612833,-34394.4085755238,674.162777105411,0.118728523275648,0.237448139258579,0.0313806916999768,0.61239882248757,4.38232782249198e-05,674.162777105411,3.92934348847345e-09,6.48791360357191e-06,0.76281050912025,0.0817398865087266,0.155443112528077
25318.8565074702,-29768.0634191642,519.517789887674,0.133281263714358,0.2665404191025,0.0161563178113867,0.584003435027275,1.85643444803548e-05,519.517789887674,8.48788030796474e-09,1.32902629278598e-05,0.743816066891374,0.112148026890525,0.144022607467293
35509.1812778541,-39196.2448189466,694.74483247358,0.098497094803661,0.196994062176815,0.067930105493182,0.636493648520416,8.50890059264794e-05,694.74483247358,1.24459395070537e-10,1.31628524269286e-07,0.815025525457902,0.00227300559129868,0.182701337197816
24149.1453141343,-28746.2548660856,515.369664137382,0.132295405166555,0.264561017123791,0.0179402603218378,0.585180343736652,2.29736511649986e-05,515.369664137382,1.15038001644895e-08,1.81243842916064e-05,0.722393324948206,0.132921449631116,0.144667089532586
34050.1833995641,-36117.6836370086,709.327064178465,0.0999750256009316,0.199949834430623,0.0478982811560897,0.652119354548358,5.75042639980453e-05,709.327064178465,1.68491392627093e-10,2.17216629435114e-07,0.815283373948364,0.00472896558739571,0.17998744307912
63347.2416964986,-64154.9939440816,1141.02515518576,0.0696497061479202,0.139299409704174,0.298055889543829,0.492271383950592,0.000723610653484267,1141.02515518576,7.14760748313802e-12,6.60906605167703e-09,0.682718885998366,0.000111325146511144,0.317169782238909
27826.8440926445,-32266.6810723478,593.201778065817,0.121406611461152,0.242808932069221,0.0415057812013566,0.594223649878821,5.50253894492924e-05,593.201778065817,2.33778625670793e-09,3.00919636762942e-06,0.811797488162113,0.0352186582188445,0.152980842084889
34897.3768228851,-42852.5768848964,788.25981561471,0.103353148245391,0.206704062922556,0.0279827552645227,0.661911968605919,4.80649616112856e-05,788.25981561471,1.61988770275107e-09,2.09643229760135e-06,0.789703799659632,0.0359954853533773,0.174298616934806
29232.0129531377,-34731.1181548148,647.529533732912,0.126629101169973,0.253242043745224,0.0350252655658683,0.585051262248224,5.232727071068e-05,647.529533732912,7.64443823710092e-09,1.05586673672297e-05,0.764841056287473,0.086458103337787,0.148690274062935
49671.3695605504,-54359.6243628332,956.665678388576,0.0842161649289872,0.168432306103252,0.199389754296673,0.547527613504413,0.000434161166674754,956.665678388576,3.8661234079499e-11,3.47901163716982e-08,0.778619974640627,0.000497644496387064,0.220882346034208
64316.6791866991,-63655.5675311235,1170.87121565506,0.0661251871138646,0.132250372938117,0.428954126690714,0.371156528350463,0.00151378490684106,1170.87121565506,4.34024800699414e-12,4.00755405891192e-09,0.635574134022776,5.3185045357209e-05,0.364372676919972
43073.4784961559,-46509.4860317935,799.87402503329,0.0910999797862031,0.182199916972888,0.288882680713539,0.437036258632866,0.000781163894503781,799.87402503329,6.22338355302398e-11,5.19488031143821e-08,0.800979174864116,0.000481989823172408,0.198538783301675
23907.3283868486,-29344.7087998708,539.1268298239,0.126587240194329,0.253153137014402,0.0292549921033955,0.590959825309695,4.48053781791457e-05,539.1268298239,9.50708150124469e-09,1.39530391058763e-05,0.740487476418291,0.110771299621431,0.148727261414091
42844.1925200228,-43821.42835271,869.459804985678,0.0773249820162402,0.154649955644511,0.213998589008916,0.553492026056294,0.000534447274038227,869.459804985678,1.4408584363268e-11,1.53774585847668e-08,0.745985170551365,0.000308296982231811,0.253706517074536
28333.4777443392,-33544.0542335563,568.994558525321,0.11285236994043,0.225703595640814,0.0216822096668099,0.639738930652576,2.2894099369705e-05,568.994558525321,6.89928753403379e-10,9.11639987484368e-07,0.821653958723256,0.0167669969334517,0.161578132013376
53994.6014264696,-55798.9160657234,991.430950787214,0.0741121300698743,0.148224254604005,0.245351063613526,0.531770267724256,0.000542283988339059,991.430950787214,1.24807474452416e-11,1.150422816174e-08,0.724302231691129,0.000194203746500245,0.275503553045662
70834.0248040179,-70329.2991990886,1305.1744445756,0.0628866000933073,0.125773199588107,0.432101898649995,0.377709496693289,0.00152880497530236,1305.1744445756,2.38438335485194e-12,2.32711539093236e-09,0.566696036833531,3.57815665490944e-05,0.43326817927042
28953.8917196959,-32230.3383726167,637.508884510758,0.113392419597108,0.226781112695358,0.0306837383896756,0.629103505038498,3.92242793606294e-05,637.508884510758,1.78489839286155e-09,2.94280041714106e-06,0.788228194152355,0.0508133960183024,0.160955465244027
27434.2400118928,-33331.7095410681,579.99055705822,0.124215267557958,0.248427651521312,0.0592370572599324,0.568036454850163,8.35688106346174e-05,579.99055705822,1.75957081457954e-09,1.94624244984149e-06,0.830112484430503,0.0193074473344733,0.150578120233003
50121.5051683843,-50367.1984277605,920.419673013336,0.0680875234189379,0.136175045264815,0.430282609026025,0.363945682375532,0.00150913991469032,920.419673013336,4.52239821713653e-12,4.35765779833899e-09,0.6653231930583,5.82939326091029e-05,0.334618508646911
34904.4700773957,-40539.2871656438,692.568141999451,0.111888967150092,0.223777674688698,0.150761212994339,0.513316287594391,0.000255857572480256,692.568141999451,2.06465877943937e-10,2.10152712924389e-07,0.835223609083811,0.00227202821009832,0.162504152346912
56791.979978799,-58151.2490161093,975.570395374694,0.0699510853946076,0.139902168887059,0.339361128134778,0.45003802072275,0.000747596860805158,975.570395374694,4.91473786948717e-12,4.77700075022965e-09,0.686242728618644,7.92025618810615e-05,0.313678064037559
35918.594102603,-38866.7225698102,785.843043128792,0.0959222279479365,0.191844216016599,0.0385595147656854,0.673622392756509,5.16485132702606e-05,785.843043128792,1.94108698376182e-10,2.61568208519137e-07,0.805645284814055,0.00641892725596099,0.187935526167667
23876.8286984625,-29833.3872888999,493.636767109162,0.128329028674319,0.256648842727276,0.0222398068211131,0.592755968961612,2.63528156812452e-05,493.636767109162,4.33419603583785e-09,5.89066440074295e-06,0.79030452629998,0.0622564399866107,0.147433138714813
27739.1846201678,-35424.666040887,564.258441382109,0.139242427457593,0.278470110349423,0.0234748723010877,0.55878650429383,2.60855980669469e-05,564.258441382109,6.3981985848547e-09,8.2737572444394e-06,0.794189426094096,0.0653924688209401,0.140409824929521
39323.7424699235,-41059.6872808585,771.863800247725,0.0968609851997705,0.193721900639363,0.19728194213208,0.511725325877457,0.00040984615132956,771.863800247725,7.21268383486054e-11,7.45774408895912e-08,0.813414458345457,0.000994056221118565,0.185591410783857
26862.0958075293,-31526.9973285105,555.1327072948,0.113355348754644,0.226706240890714,0.0126369981398324,0.647287175124962,1.42370898479185e-05,555.1327072948,1.91955654461755e-09,3.52099953612002e-06,0.765605561912124,0.0733742123771214,0.161016702791662
25028.6444835506,-28354.4594559141,498.232321390829,0.130696491236924,0.261390050436058,0.0359233388253706,0.57195698012617,3.31393754776723e-05,498.232321390829,1.28326363669443e-09,1.81927366970102e-06,0.830623625645049,0.0236305821975187,0.145743971600499
51913.0501690172,-51576.1720957831,937.95560044211,0.0782691913659204,0.15653837729861,0.384235224991384,0.379845914270747,0.00111129207333888,937.95560044211,9.44749671711927e-12,9.62880254300743e-09,0.752657348959803,0.000124299428235358,0.247218341973712
45586.0472258587,-45567.9792221843,873.747564501042,0.0730663414673299,0.1461326790705,0.35221078353063,0.427406006321253,0.00118418961028607,873.747564501042,8.51694869654292e-12,8.39334147662309e-09,0.717352714928404,0.000124742265577935,0.28252253440416
36955.2083445632,-42064.3261257544,760.286982919,0.104594489904009,0.209187821893565,0.01816861413652,0.668026721093125,2.23529727807252e-05,760.286982919,7.68277243977566e-10,1.0620048436532e-06,0.804741817090101,0.0228516925901536,0.172405427546624
50483.0720296897,-53445.1465564061,950.932652190698,0.0786486673326636,0.157297324373605,0.30164099386913,0.461554146290958,0.000858868133643713,950.932652190698,2.03218738893974e-11,1.80026897347382e-08,0.754193725421135,0.000229854353736647,0.245576402202116
22627.9526339934,-29506.8404240914,498.194804790963,0.14323548404696,0.286403672849452,0.0165056733003309,0.553833248367164,2.19214360936973e-05,498.194804790963,2.33042138402709e-08,3.61354505200926e-05,0.691930209002421,0.169780524777261,0.138253107465584
37178.3409316776,-40852.0072085053,789.679584681874,0.10066196214917,0.201322612572511,0.0180728642266924,0.67991826309319,2.42979584372259e-05,789.679584681874,8.53914056988451e-10,1.29629435525724e-06,0.789820678843384,0.0313779690085662,0.178800054999781
38680.590989081,-41228.8814584622,762.380349249178,0.0860157137357726,0.172031399353964,0.129771054057369,0.611966249140765,0.000215583712129159,762.380349249178,3.77679717254489e-11,3.91107859367044e-08,0.784611449482156,0.000742340424787617,0.214646170944503
26153.1468613728,-31692.2451505651,569.801011921956,0.12438732475356,0.248769171199917,0.0387262264213694,0.588068211521048,4.90661041052485e-05,569.801011921956,2.59822923529455e-09,3.68748174008021e-06,0.80530601883649,0.0442290972446964,0.150461193838844
42073.9510791982,-44419.814127424,864.19935274814,0.0847211908591452,0.169442351029588,0.186731565538018,0.558636596052548,0.000468296520699852,864.19935274814,4.60807646690571e-11,4.42852888073917e-08,0.780384078873631,0.00068639427825881,0.218929482516741
26548.5051405839,-30271.5703655302,591.069086315578,0.110636811163255,0.221269687843128,0.0337976399298446,0.634243788784758,5.20722790141472e-05,591.069086315578,2.29586495460645e-09,3.24889433972296e-06,0.787200254822829,0.0486270894081465,0.16416940457882
31544.958138228,-37172.455158732,702.868697907187,0.114859763926077,0.229717181576726,0.0627504029353137,0.592565583904878,0.000107067657005301,702.868697907187,1.55494089452042e-09,1.81183943388315e-06,0.819230360668152,0.0214699098597796,0.159297916077694
38139.9917636532,-42966.923708715,833.81740152287,0.0956182635673025,0.191236033573703,0.0230534543321375,0.6900595077241,3.27408027574974e-05,833.81740152287,3.96144899166092e-10,5.4176088617318e-07,0.797844632903832,0.0135460096872868,0.18860881525185
21597.137922895,-29003.0919267134,496.043203622896,0.152675574998897,0.305270666978979,0.0326881107216192,0.509320611907463,4.50353930430576e-05,496.043203622896,2.79133310163978e-08,3.92486794947002e-05,0.730613018292855,0.13554229453395,0.133805410580369
29569.9117777456,-33539.6420686934,623.786143974172,0.117744729207897,0.235488431889569,0.077151631533397,0.569508394099854,0.000106813269283417,623.786143974172,6.30246686455257e-10,7.58903426467303e-07,0.833911512288726,0.00974073214660363,0.156346996030997
24212.1766862533,-28685.9091220441,522.485402493579,0.131840608876661,0.263662822537054,0.0297159645312586,0.574742270325003,3.8333730023352e-05,522.485402493579,7.80207992138915e-09,1.12540429767396e-05,0.766075896771349,0.0889513415444854,0.144961499839109
41535.1586729616,-45629.0219236889,776.04960767043,0.0979991850562674,0.195998282871925,0.136391691256888,0.569398703330129,0.000212137484791091,776.04960767043,9.69827840409476e-11,9.10712151423808e-08,0.81526799767879,0.00120129991896896,0.183530611234043
30578.6821503584,-35385.0527085645,636.552660987092,0.109611900954297,0.219223283934262,0.102603638500777,0.568380592298843,0.000180584311820666,636.552660987092,4.49934080426196e-10,4.35355410308671e-07,0.829865016542809,0.00479773281959731,0.165336814832249
28156.0315164944,-33936.5566823757,627.44332763282,0.112415772688655,0.224826903482793,0.0247114415326111,0.638011790100472,3.40921954690844e-05,627.44332763282,2.30710660324089e-09,3.72314095047545e-06,0.775250057519356,0.062676370119044,0.162069846913543
41511.8737739486,-43199.262481074,749.474589614043,0.0916819889003109,0.18336395185808,0.22094458312745,0.503623978047071,0.000385498067086929,749.474589614043,2.98857811289633e-11,3.11794645461447e-08,0.802042118249335,0.00045997886635717,0.197497871674957
66240.2950235115,-66872.3207345678,1161.82022255137,0.0646676020945346,0.129335203419763,0.401505083906155,0.403405108325239,0.00108700225430782,1161.82022255137,2.67451012014342e-12,2.6279526930032e-09,0.606864006578737,4.28295236622624e-05,0.393093161266973
46158.5233099774,-49048.6306615781,882.027198326047,0.0844849770346072,0.168969939458533,0.225577012927991,0.520502803451507,0.000465267127361952,882.027198326047,2.01945732907334e-11,2.12246000694917e-08,0.779825081956957,0.000357885833551063,0.219817010964697
33135.1623986679,-35841.8632963455,722.479481096491,0.105458748172143,0.210915346925508,0.0211775342657887,0.662422303550605,2.60670859545911e-05,722.479481096491,1.07306382364477e-09,1.93999983035918e-06,0.781509486277472,0.0473706841753594,0.171117888474275
33298.3064773394,-36646.5069572289,690.570029837709,0.0937516155132266,0.187503102152092,0.0870988808325884,0.63149696575857,0.000149435743523944,690.570029837709,1.51048319116416e-10,1.47581727050673e-07,0.80498966795959,0.00232761712587569,0.192682567181759
32193.5077531433,-36826.5960138879,675.986547163579,0.110317522052527,0.220633594189697,0.0237597752493678,0.645262352144805,2.67563636026628e-05,675.986547163579,8.06851063407434e-10,1.20351604173101e-06,0.810793960529248,0.024621829146658,0.164583006001201
28158.7350393904,-32981.8213886733,637.294097247211,0.109257642273114,0.218511600857142,0.04062655238943,0.63153175527374,7.24492065741641e-05,637.294097247211,2.4806677080278e-09,3.11315873011407e-06,0.792506244138516,0.0416122025369733,0.165878437685113
41958.1675067395,-43975.0884146431,790.878252762134,0.0815580741564067,0.163116134417163,0.154011119753516,0.60106188646504,0.00025278520787495,790.878252762134,2.17376240438179e-11,2.20595741297281e-08,0.767374215997455,0.000432017289996122,0.232193744631237
29675.7578103011,-35239.4259554457,596.608101449086,0.111921735991445,0.223842631944558,0.0286337404893649,0.635570386440107,3.15051345249665e-05,596.608101449086,5.65355772981826e-10,6.79437288278085e-07,0.826051111402152,0.011301267737036,0.162646940858168
50782.0862510745,-51688.8052627907,930.625152349068,0.0754048204521518,0.150809635592164,0.397847943661983,0.374606080434457,0.00133151985924446,930.625152349068,1.15058782399855e-11,1.0478099523046e-08,0.735370295943035,0.000118560360909767,0.264511133206449
27934.4405599096,-33453.412546493,612.1061837589,0.104972917145855,0.209941964658371,0.0177663433825133,0.667291261504272,2.75133089890444e-05,612.1061837589,2.2818043547944e-09,3.52414511230492e-06,0.761221143605064,0.0669418679141322,0.171833462053887
41210.0790571708,-46243.7127118469,853.025873390202,0.0855627234056486,0.171125407195336,0.156545004344098,0.586406366135429,0.000360498919488589,853.025873390202,6.09534256433995e-11,5.58207040695902e-08,0.783125952136574,0.000843850886183462,0.216030141095585
27337.4382442506,-33570.4514643547,620.611452618152,0.117233127220215,0.23444728133549,0.0188372610126451,0.629451022437254,3.13079943955387e-05,620.611452618152,8.55244218504472e-09,1.41270403938013e-05,0.697263070277392,0.145814797777162,0.15690799635261
23931.8606909119,-30788.8934078895,520.698836584692,0.147645190846473,0.295255654612836,0.0395782876193574,0.517468905999609,5.19609217236377e-05,520.698836584692,1.41636451030233e-08,1.78106010970736e-05,0.779102974364531,0.0848206019686057,0.136058598902121
24302.5519499207,-29961.3295222509,538.673369057204,0.122555397302115,0.245098223389559,0.0288038450615485,0.603499531162434,4.30030843434218e-05,538.673369057204,6.16721286613234e-09,8.67551710551703e-06,0.762736575189841,0.0852628106405636,0.151991932485277
34292.8852411176,-38596.3782956524,692.189524608854,0.109649798459268,0.219296300185531,0.0146723588142657,0.656363052861357,1.84896795786605e-05,692.189524608854,1.8579538782159e-09,2.7671225290444e-06,0.782503341194171,0.0520690692048989,0.165424820620447
24847.7267008241,-31148.1709002076,527.714283973389,0.129853815982747,0.2596946071428,0.0284605648213884,0.581953103665903,3.79083871615694e-05,527.714283973389,6.38460970046446e-09,8.168184825164e-06,0.783996622143334,0.0696659727938826,0.146329230493348
32395.3986115863,-39071.6923081785,678.737034611369,0.110379224847616,0.220755499753094,0.0182645797026567,0.650576865232914,2.3830463718097e-05,678.737034611369,1.72464504980302e-09,2.44629459296532e-06,0.792006441969041,0.0434819003789768,0.164509209632744
68333.080329451,-68208.491729695,1182.50958670844,0.0671071674666928,0.134214333762322,0.4420688908,0.355315392464975,0.00129421550601041,1182.50958670844,3.57072879649558e-12,3.42998684359882e-09,0.650689228576033,4.58000750000243e-05,0.349264967915409
34688.4360377805,-39843.5523147025,714.819041548605,0.112813040882118,0.225625151347939,0.0324043671743709,0.629122606874806,3.4833720766074e-05,714.819041548605,5.52312566427093e-10,7.41728192269861e-07,0.824976821154455,0.0134089913138962,0.161613445251144
27327.2454681096,-32125.7853962546,578.471485515286,0.125470769161432,0.250934170653895,0.030591645568641,0.592966310844795,3.71037712360767e-05,578.471485515286,3.45129538362317e-09,4.88804309277082e-06,0.795370777868991,0.0550231823917334,0.149601148244888
27038.1927020517,-34258.4990689948,558.518553908799,0.143297483347245,0.286562424554021,0.0189351300539251,0.551183069099957,2.189294485181e-05,558.518553908799,1.25928246311859e-08,1.74651696725918e-05,0.755125654695342,0.106635800282163,0.138221067259998
24929.2288457922,-30435.5669787278,534.809721823061,0.122798325085335,0.245593059740535,0.0424495846995556,0.589104312600452,5.4717874122314e-05,534.809721823061,1.93382038157191e-09,2.46987911922456e-06,0.818713488902459,0.0295070145099208,0.151777024774681
38434.983258755,-43344.7714871863,855.068769628205,0.0953834039694054,0.190766317876844,0.0326118013798003,0.681185605102387,5.28716715630391e-05,855.068769628205,4.44462660158348e-10,5.40802174172009e-07,0.799596831291584,0.0113056893063258,0.189096938155453
31083.6059865523,-37170.9299728265,632.359762296874,0.124833965426918,0.249665190585549,0.0535449201702099,0.571884681513949,7.12423033741878e-05,632.359762296874,1.7687496667471e-09,1.83443625418051e-06,0.83260976686397,0.0173028769386655,0.15008551999236
28759.279966186,-33816.8871657011,608.453958995955,0.111336994299615,0.222673312251233,0.0536983590884003,0.612222763279725,6.85710810264776e-05,608.453958995955,4.56932843659533e-10,5.52251677884254e-07,0.828067517858551,0.00862264103035405,0.163309288402484
26449.7706901247,-31264.3518606394,589.726743421988,0.106889908812544,0.213777482970934,0.0271598222807266,0.652133734405095,3.90515307002354e-05,589.726743421988,1.37261984002482e-09,2.0546506057269e-06,0.791610536159876,0.0393215876413067,0.169065820175592
27200.1470347301,-32130.7637277102,565.00388216434,0.122710596445867,0.24540353861128,0.0135326901040763,0.618334981774173,1.81930646040286e-05,565.00388216434,7.58620912325994e-09,1.21552721686444e-05,0.720268668766062,0.127842497242832,0.151876671132729
26053.8047267692,-31985.013467974,548.020775103602,0.118875502037523,0.237749578860677,0.0520275575381337,0.591280474630668,6.68869329981526e-05,548.020775103602,9.00595174127305e-10,1.03643208740657e-06,0.831747311621328,0.0129649316852647,0.155286719360725
56444.1452494306,-57919.4252227056,1014.54616290657,0.0707225723177689,0.141445141767837,0.344483695001837,0.442414548670972,0.000934042241585061,1014.54616290657,7.59521755989591e-12,6.93457037665208e-09,0.694998068139885,0.00010109991665058,0.304900825001299
28433.4656717356,-33828.570725194,642.724372272454,0.10273956171104,0.205476941671644,0.0251487274898271,0.666594780642023,3.99884854671039e-05,642.724372272454,1.39955874350776e-09,2.07121833253359e-06,0.782924771599743,0.0417861282855745,0.175287027496791
40054.9027503845,-42152.1486712499,729.847932674173,0.0868270831656994,0.173654140683596,0.268485524249476,0.470391744248175,0.000641507653053135,729.847932674173,4.02826420126112e-11,3.49025902583933e-08,0.788285363957305,0.000392893549988859,0.211321707549833
66468.0432766528,-67314.5119848247,1109.97674532579,0.0712872241167894,0.142574446629878,0.457598874368016,0.327369571715764,0.0011698831695526,1109.97674532579,3.69854503466775e-12,3.77431884133893e-09,0.701305801864522,4.76457600606864e-05,0.2986465485974
24209.2823658978,-29524.321807655,544.827778480222,0.123555428197772,0.24709125683091,0.0283596740949027,0.600947981670178,4.56592062381984e-05,544.827778480222,9.3649456901458e-09,1.33417174302377e-05,0.738514197957306,0.110325146030303,0.151147304930015
32632.878598455,-36249.2420548599,709.535565516884,0.0974381015761911,0.19487596809696,0.0305338555433687,0.677116473671105,3.56011123744504e-05,709.535565516884,1.68038314229927e-10,2.48085766179255e-07,0.80828053493926,0.0068962837678729,0.184822933039063
28607.0404664181,-31464.6041696292,637.966539925304,0.104429752223473,0.208857734447709,0.0244572189128979,0.66222423586215,3.10585537697444e-05,637.966539925304,8.98710058769162e-10,1.62774574924151e-06,0.786104802625634,0.0412467293141792,0.172646839415728
34779.1098736088,-38200.1129316354,710.345560745312,0.100591502019575,0.201182881423636,0.0916122470441175,0.606489171550655,0.000124197962016537,710.345560745312,1.02036077957371e-10,1.21386077379603e-07,0.818950089618313,0.00222479035951837,0.178824998534055
34124.8132852973,-36920.2551996347,705.414740983501,0.095034427272124,0.190068726708459,0.0275847923345766,0.687283156725374,2.88969594660251e-05,705.414740983501,1.01622496686289e-10,1.42134511376363e-07,0.806037552928536,0.00407083478962188,0.189891470045708
47515.4328262023,-48111.4769332294,910.835901108808,0.0870522877964603,0.174104555932572,0.3198407538523,0.418053605998946,0.000948796419721788,910.835901108808,2.63072882677985e-11,2.65832407608657e-08,0.789507583546722,0.000322747388019964,0.21016964245571
28604.7857162979,-33684.1951400434,589.302565950755,0.111355958554957,0.222710509542296,0.0295885782352988,0.636307617076744,3.73365907040177e-05,589.302565950755,9.74581331693228e-10,1.14899968249068e-06,0.819147294055327,0.0175394736767902,0.163312082293619
27293.3522522494,-31726.337543888,605.728853109107,0.104244601458991,0.208484592449667,0.0198249982035295,0.667412754744991,3.30531428211027e-05,605.728853109107,2.78806121494379e-09,4.2552784159206e-06,0.751978584173738,0.0750900650900739,0.172927092669711
23881.7770743219,-28972.6011658884,484.413739670382,0.130956461092174,0.261894977092543,0.0139959856217454,0.593136391412096,1.6184781442521e-05,484.413739670382,7.11659249189236e-09,1.10974062447997e-05,0.746742671389177,0.107670794284757,0.145575429803229
64255.4305845071,-64830.2281930424,1118.76826603046,0.063844015149423,0.127688029686351,0.381607973659757,0.425919276299535,0.000940705204933391,1118.76826603046,2.19710608691329e-12,2.21667125488882e-09,0.58830706920699,4.02366718041009e-05,0.411652691902337
