cduty,rduty,top_molar_flow,top_propane,top_isobutane,top_n_hexane,top_isopentane,top_n_heptane,bottom_molar_flow,bottom_propane,bottom_isobutane,bottom_n_hexane,bottom_isopentane,bottom_n_heptane
30979.8697800823,-36315.8468693639,635.294523768014,0.120148389375105,0.240293756274155,0.0321577308091301,0.607361307909889,3.88156317209397e-05,635.294523768014,1.75541409271394e-09,2.15785540151472e-06,0.818449966331222,0.0274258165088007,0.154122057549162
33250.3107898225,-37944.5461291531,726.545773595165,0.110994638604245,0.221976717034525,0.0144970827445139,0.652508362351291,2.31992654254962e-05,726.545773595165,5.92604925079926e-09,1.0307980444814e-05,0.696338812167006,0.139892923941606,0.163757949984894
68742.832403434,-68526.4043403218,1296.25234378648,0.0624426349698538,0.124885269403457,0.382815444122122,0.428587570099991,0.00126908140457654,1296.25234378648,2.12567724813997e-12,2.15928501593561e-09,0.553399899849796,4.00976092170917e-05,0.446560000379576
47590.9013694559,-51441.1740901423,922.403350747566,0.0852715649838067,0.170543107154411,0.316272683057729,0.426886382727095,0.00102626207695745,922.403350747566,3.69177217762758e-11,3.24132812384405e-08,0.783534047833623,0.000339197102499093,0.216126722613679
42746.6927662076,-46611.5477888815,830.244645514056,0.0940715801304228,0.188143091453298,0.198755106059346,0.51858772692126,0.000442495435672947,830.244645514056,8.72374316424202e-11,7.82379454347239e-08,0.807487731495781,0.000907591316275996,0.191604598862761
25141.6878983627,-29962.6437809066,550.629316379982,0.121565526457795,0.243124840525679,0.0522363254445295,0.582986614549486,8.66930225096429e-05,550.629316379982,3.84130740534862e-09,4.34803323041385e-06,0.807552477732548,0.0396243073731971,0.152818863019717
32019.7297504332,-36283.9355896341,691.620785960422,0.10454286590228,0.209083386451818,0.0147646627225586,0.671591297526472,1.77873968714137e-05,691.620785960422,1.10103302936125e-09,2.15221080839762e-06,0.768375645851604,0.0591345930320835,0.172487607804472
61870.0724961714,-61350.8370862569,1082.17318360374,0.0625590340880235,0.125118067740144,0.503163141176529,0.307476346822851,0.00168341017245149,1082.17318360374,1.74569768464471e-12,1.73907970397164e-09,0.558371512361923,2.266491905998e-05,0.441605820978192
31027.8499537862,-34366.7328369382,622.86787134486,0.110758885846804,0.221515636424656,0.0166214690421694,0.651085347444935,1.86612414354603e-05,622.86787134486,1.17474408912806e-09,1.75951550801705e-06,0.80053394591065,0.0354164110274044,0.164047882371693
34642.9604173883,-41008.9234481265,768.437407795469,0.102967768838523,0.20593374114932,0.0246188476598749,0.666442087051284,3.75553009971065e-05,768.437407795469,1.20974522392911e-09,1.69828830938731e-06,0.791398349013404,0.0336780787204451,0.174921872768097
56513.4257348449,-56148.9652284949,1063.03932413899,0.0694453306507755,0.13889065922354,0.303416333176283,0.487439494851777,0.000808182097624176,1063.03932413899,5.21034160230197e-12,5.35374867032089e-09,0.680557109757325,0.000102948487755925,0.31933993639596
30810.3991869158,-37704.9092063686,644.512003833135,0.123114994148078,0.246204543715151,0.00978037641188164,0.620886180257891,1.39054669978173e-05,644.512003833135,9.79425582526497e-09,1.7419970201579e-05,0.672595316263498,0.175849892207536,0.151537361764508
55661.4533303365,-55786.8882619742,981.16245854586,0.0675915654110221,0.135183129555146,0.376090182275235,0.42015849805342,0.000976624705176683,981.16245854586,3.6105821502072e-12,3.60822608253356e-09,0.656911589672285,5.98296443546447e-05,0.343028577071524
28571.8038626147,-33013.5007426565,579.326064757277,0.124334874534619,0.248658984282459,0.0170604624012285,0.609925276344552,2.04024371424533e-05,579.326064757277,4.88788984189447e-09,7.25051297894597e-06,0.766559965774424,0.0829096466273982,0.150523132197309
26869.8211307791,-32135.9243622352,577.676956748899,0.12452024187682,0.249020095172358,0.0182107497323978,0.608223290664617,2.56225538065813e-05,577.676956748899,8.91699805575167e-09,1.36977263513406e-05,0.725530916900987,0.124086301467405,0.150369074988259
28364.8455818582,-32912.9314178211,635.769740075464,0.118529144186327,0.237053342832029,0.044526195926741,0.599826828034888,6.44890200153048e-05,635.769740075464,2.47256339686421e-09,3.6132934660146e-06,0.79747241827738,0.0469055290124781,0.155618436944113
32037.3262959872,-35152.0459498645,630.59677869737,0.103858616378732,0.20771692870495,0.0431838686458983,0.645190370010305,5.02162601153673e-05,630.59677869737,2.55814348475062e-10,2.82780853948642e-07,0.821642834626555,0.00485141067086241,0.173505471665914
32306.7897638097,-36605.2430393672,685.050489409733,0.0972477256196183,0.194494095720936,0.0143997381195301,0.693836949092657,2.14914472588351e-05,685.050489409733,9.6504058808694e-10,1.43641008048049e-06,0.778572957946911,0.0362056701350907,0.185219934542878
69574.7249858784,-68596.3639655028,1226.02465742736,0.0663767063960283,0.132753411684118,0.483548971516935,0.315631445917859,0.00168946448506031,1226.02465742736,3.59994259540064e-12,3.38998409464677e-09,0.640338285924532,3.93172259733636e-05,0.35962239345591
27312.8147822687,-31574.463390375,584.689788563715,0.11698171973278,0.233953587706059,0.020528942562899,0.628506662880217,2.90871180454221e-05,584.689788563715,4.90940833318648e-09,7.36388397528705e-06,0.752796924109004,0.0900349172532062,0.157160789844406
70058.09109181,-70398.8893160719,1263.89258335395,0.0630963371411534,0.126192673763401,0.461427885015994,0.347728717737718,0.00155438634173384,1263.89258335395,1.96897707978398e-12,1.98519020039799e-09,0.572297479319989,2.94246768076111e-05,0.427673094016045
24144.7454011381,-29834.4535874628,536.878619129569,0.136099950135432,0.272154993426998,0.0245369900714453,0.567172328856092,3.57375100320979e-05,536.878619129569,1.81243370706202e-08,2.61145609305566e-05,0.717925336354278,0.139804464769045,0.142244066191409
30451.4541467145,-34131.4860602565,605.751437180271,0.107556497549503,0.215112099875026,0.0165866533185556,0.660727506250528,1.7243006387975e-05,605.751437180271,5.38137710281487e-10,7.78767848596358e-07,0.813862489682184,0.0179676624825347,0.168169068529295
56742.6149895199,-57172.0343890581,989.894385596064,0.0651419610946398,0.130283921365954,0.3219211362495,0.481963890201479,0.000689091088427369,989.894385596064,2.67186700961798e-12,2.72418555179802e-09,0.61503220257767,5.5833330599945e-05,0.384911961364873
46147.0300031108,-49836.6870703047,938.037833367222,0.0875679594214023,0.175135888921289,0.19541132938608,0.541435356229413,0.000449466041815507,938.037833367222,3.87201064403872e-11,3.9900699411219e-08,0.790176529122181,0.000638711741571627,0.209184719196828
28054.0469207184,-34224.5237026886,592.827197243237,0.112867756596379,0.225734964924623,0.147449881158448,0.513620939032599,0.000326458287951336,592.827197243237,4.83104630179389e-10,4.37015030539958e-07,0.834867907422997,0.00381247200283273,0.161319183076035
33092.0324115758,-37954.1695869983,687.533685135154,0.109013885534198,0.218027367457316,0.149654291348587,0.522980081134401,0.000324374525497454,687.533685135154,3.71603296721723e-10,3.42706080860609e-07,0.830739597734859,0.0032816483471924,0.165978410840265
29678.8634019485,-36812.8873475616,626.010985527682,0.119804003291786,0.239593719023246,0.0134995159974294,0.627083847739042,1.89139484957576e-05,626.010985527682,6.41974810877578e-09,1.02468933514697e-05,0.723964937237733,0.12157214896049,0.154452660488677
65226.4414215538,-66136.8794104259,1197.54832103373,0.0676862507652747,0.135372499804133,0.483623093867299,0.311322547216877,0.00199560834641582,1197.54832103373,5.4774849524539e-12,4.89173983659141e-09,0.661156284292277,5.0473589771918e-05,0.338793237220734
25225.9054497489,-30539.9269163038,549.590502928246,0.127744094805289,0.25547118456376,0.0229491015280522,0.593806146515867,2.94725870319901e-05,549.590502928246,6.91550373327577e-09,1.09503816322876e-05,0.748764431154614,0.103361364703329,0.147863246844921
45998.2260288009,-46190.0037766982,870.72766732402,0.0722787439135337,0.144557484582844,0.273052737721828,0.509441577898208,0.00066945588358611,870.72766732402,7.02263541551897e-12,7.29515348545657e-09,0.709373827125397,0.000142367090736012,0.290483798481691
60924.8302886632,-60509.1178476882,1042.77026389986,0.0629388684213095,0.1258777363815,0.522173672430839,0.287318193038052,0.00169152972829994,1042.77026389986,1.81521505167552e-12,1.7857216736131e-09,0.568726024257134,2.12948460829929e-05,0.431252679109246
35322.8809709023,-38776.3058738993,676.044463030526,0.0965918863022127,0.193183702669732,0.213680138766372,0.496082320421973,0.000461951839710344,676.044463030526,8.15408330855034e-11,7.5213459071779e-08,0.813068942391734,0.000843385179511097,0.186087597133756
34959.6112763335,-40964.7767159261,703.411830012769,0.111965506304665,0.223928334955555,0.0137610336078944,0.65032961733139,1.55078004957205e-05,703.411830012769,1.38418668667055e-09,2.16336863259597e-06,0.792990276832757,0.0443990258012102,0.162608532613213
25641.0582960291,-30851.7074482781,523.823422292075,0.138392638343792,0.276767594511144,0.0284385902338549,0.556367301756596,3.38751546129256e-05,523.823422292075,8.00441324532542e-09,1.0018071246056e-05,0.789666188321286,0.0694337385762368,0.140890047026818
39745.5923394217,-42947.8327475836,780.55861492909,0.0848535393539109,0.169707059144297,0.318652779018223,0.425735333558178,0.00105128892539126,780.55861492909,3.04229543989139e-11,2.81262749260142e-08,0.782079550636902,0.000316865485454482,0.217603555720945
28499.1167610644,-32388.5672479536,627.126900663161,0.100090097458591,0.200179131738507,0.020714016627941,0.678988968498129,2.77856768319864e-05,627.126900663161,6.64634577253451e-10,1.06259566851559e-06,0.792422594767721,0.0277659625836334,0.179810379388343
30694.4995306657,-36639.8800414777,642.215354966306,0.117193335829866,0.23438116537465,0.0158175086722655,0.63258989512066,1.80950025584088e-05,642.215354966306,2.40417761074325e-09,4.10215286024999e-06,0.772310103329909,0.0707283330440782,0.156957459068975
32031.4964032681,-37331.0216575544,685.707134297611,0.109491625227188,0.218972857507332,0.0122101430497249,0.65930608957488,1.92846408753158e-05,685.707134297611,5.04165859399587e-09,8.74488089026717e-06,0.700455256475744,0.133911310343858,0.165624683257849
48165.7429008817,-52989.3053118649,923.897362630654,0.0889009827170354,0.177801929386951,0.277786301070809,0.454726366670659,0.000784420154544977,923.897362630654,5.43651970536448e-11,4.64406898732251e-08,0.794854604243737,0.000475264449571156,0.204670084811637
27247.9557489774,-31117.4700935243,559.651007187332,0.121619384975757,0.243226602143996,0.0129783396274535,0.622160369054271,1.53041985218792e-05,559.651007187332,4.81075230052761e-09,8.50439317516611e-06,0.735035748407978,0.112134281987408,0.152821460400687
31664.4725985807,-34859.2612152017,632.075332429017,0.114491950289375,0.22897993430217,0.0126164723772032,0.643898404691544,1.32383397081561e-05,632.075332429017,1.72095236427655e-09,3.07845864436396e-06,0.776487063191168,0.0637439725466555,0.159765884082579
54610.4583597964,-52906.0367079975,994.609550714429,0.0634342597803083,0.126868518976087,0.487284146107908,0.320527257609385,0.00188581752631133,994.609550714429,2.18572583353475e-12,2.1800663447718e-09,0.582025156710773,2.90372050104778e-05,0.417945803901964
44738.1034165364,-47710.0497572428,795.064795722602,0.0898061839703967,0.179612344572961,0.259500942804978,0.470565550963143,0.000514977688521647,795.064795722602,3.09384739533458e-11,2.94139731163755e-08,0.797232841311784,0.000366223993805593,0.202400905249499
64190.8218203608,-64422.7161117808,1102.91366867041,0.0660478331565301,0.132095665415072,0.417142616882546,0.383621140410954,0.00109274413489805,1102.91366867041,2.82611782513873e-12,2.80363614203296e-09,0.632949771000611,4.31842056501379e-05,0.367007041987277
34033.0905760237,-36801.1309109585,739.096437970419,0.0975990755939775,0.195197279043,0.0189523229417325,0.688226080226564,2.52421947259678e-05,739.096437970419,5.66783808340515e-10,9.17270074734839e-07,0.789559603437117,0.0259263441089188,0.184513134617106
59682.5811879234,-60689.7879991412,996.979447618056,0.0651402203852737,0.130280440040334,0.472658306904656,0.330647953228584,0.00127307944115207,996.979447618056,2.50236966520028e-12,2.41666445451109e-09,0.616951306966977,3.14217221925617e-05,0.383017268891664
30213.5353993964,-34233.000321583,590.614370172566,0.112592432115823,0.225184492736056,0.0483988535367169,0.613776084937209,4.81366741947768e-05,590.614370172566,2.42647726430241e-10,2.9724296697573e-07,0.833118251086783,0.00502622880041681,0.161855222627186
24892.5885081764,-30094.5137205795,525.496030111826,0.123966514813046,0.247928061943777,0.044169004138655,0.583873901518623,6.25175858992025e-05,525.496030111826,2.99266984330678e-09,3.36404684858983e-06,0.816870103563079,0.0323304534579844,0.150796075939418
32650.9251111436,-39058.2660778294,699.79436038223,0.106250545664477,0.212499167884143,0.0221444542553618,0.659074850231197,3.09819648215207e-05,699.79436038223,1.27423673948245e-09,1.71226063293901e-06,0.798468999644694,0.0315576041643098,0.169971682656127
31376.3930067021,-36878.9631418126,655.480749767113,0.100129334450154,0.200256818114889,0.0121060244213723,0.687490686503602,1.71365099837128e-05,655.480749767113,1.1700098823009e-09,1.84835041921494e-06,0.773360655452895,0.0468867908019973,0.179750704224679
34495.1159080234,-39165.9191825823,777.196253125201,0.10188244444176,0.203761346779451,0.0176388735094601,0.676690584700368,2.67505689613656e-05,777.196253125201,1.82679170504222e-09,3.41723986242333e-06,0.74297692891336,0.0803108942582757,0.17670875776171
31598.7068545586,-34649.8412772892,683.053779303878,0.103454459386744,0.206906529096893,0.0155723368989714,0.674047273460421,1.9401156970081e-05,683.053779303878,1.1599613768746e-09,2.23756525897481e-06,0.765550561726207,0.060281539856406,0.174165659692166
26323.4639619459,-33036.9072370316,574.049617463774,0.1388073112284,0.27760051757402,0.0409813446472613,0.542561808623276,4.90179270426087e-05,574.049617463774,5.54161295303326e-09,7.95236707403077e-06,0.79623877023909,0.06310937167148,0.140643900180743
32055.1897621888,-34405.391029656,675.449939207374,0.0969510098796583,0.193901637293061,0.0213356466529873,0.68778585482026,2.58513540340864e-05,675.449939207374,2.85284054558536e-10,4.0787419576755e-07,0.803180611862514,0.0110019268803973,0.185817053097609
21117.5494790968,-27075.7955177672,450.65258731809,0.144776347673171,0.289532066612841,0.0388700220725831,0.526774404682958,4.71589584468396e-05,450.65258731809,8.54158698806631e-09,1.08999303300047e-05,0.796285220836142,0.0662485572708774,0.137455313421064
27921.3857547559,-32714.6633394091,615.559632135447,0.126597920233891,0.253169721329899,0.0208395394405958,0.599363422918683,2.93960769303419e-05,615.559632135447,1.05379444925313e-08,1.70705808834263e-05,0.714620122633291,0.136633665818375,0.148729130429507
28661.7540388512,-35061.7488329472,580.778276981968,0.139087958046222,0.278159043901285,0.0196823032620284,0.563050258984809,2.04358056558627e-05,580.778276981968,6.49562391875145e-09,9.48239061500984e-06,0.779665108028642,0.0798250018647132,0.140500401220406
63741.218395479,-63288.7679100695,1104.30190760871,0.0739121067349253,0.147824210483279,0.372978184830644,0.40436457870277,0.000920919248381177,1104.30190760871,6.2353233303086e-12,6.25745894455236e-09,0.723645439736868,9.09977852686232e-05,0.276263556214169
36149.129789795,-41339.5224061256,792.084891377708,0.101075830210229,0.202149829923407,0.0189766574591806,0.677770282027231,2.7400379952165e-05,792.084891377708,1.13398072857755e-09,1.79420856157377e-06,0.779655691415521,0.0422650437136841,0.178077469528253
23415.615511093,-28105.3775752654,503.710799154902,0.134195171125136,0.268377337602708,0.0383596606388605,0.559020315786305,4.75148469897207e-05,503.710799154902,5.54658609941601e-09,7.73401009729678e-06,0.792458737433345,0.0641145002962691,0.143419022713702
34135.1686250395,-40478.774212148,734.361217464505,0.0999261787494123,0.199850213552174,0.016044128647037,0.684153838119294,2.56409320833856e-05,734.361217464505,1.51923067335625e-09,2.15015517248663e-06,0.77432614457347,0.0455643106091403,0.180107393142987
37027.8000028395,-41299.9260057016,788.099158337315,0.0965884439866411,0.193175903935875,0.0175936149403518,0.69261547061632,2.65665208115805e-05,788.099158337315,7.8051260148619e-10,1.05765709895438e-06,0.788687657778478,0.024749320799694,0.186561962984216
61836.8843681459,-62120.9756465769,1161.07976133274,0.0663931669848344,0.132786332574688,0.432812002899719,0.366306874917149,0.00170162262361031,1161.07976133274,4.58589146150814e-12,4.26405844024421e-09,0.640629557947404,5.58585759518953e-05,0.359314579208
21574.8965443371,-26645.3752225252,451.71092321545,0.145204864093188,0.290380523102638,0.0356088517365289,0.52876024296134,4.55181063056673e-05,451.71092321545,1.29420730661038e-08,1.53639010586131e-05,0.785393570909384,0.077348477266427,0.137242574981057
66123.2709457454,-65888.7929026686,1216.51099873177,0.0634922997217238,0.126984598787895,0.432529644797688,0.375483798001136,0.00150965869155746,1216.51099873177,2.47145058163001e-12,2.43444356614098e-09,0.582033591488211,3.73534708146752e-05,0.417929052604059
30148.0638776434,-33533.1982759929,633.310072870207,0.109806784940346,0.219604274773616,0.0110772329438162,0.659495915878364,1.57914638580318e-05,633.310072870207,4.12894717219939e-09,7.77920428674099e-06,0.702594507277815,0.132168618580091,0.165229090808861
29310.8881459711,-32913.5149650279,645.300442266311,0.124938292489486,0.249871461515939,0.0596082019969703,0.565499079251106,8.29647464991783e-05,645.300442266311,2.39562581029511e-09,3.42324576379171e-06,0.811743225339253,0.0382593006108621,0.149994048408496
23660.0020695549,-29189.3457541634,491.674097677198,0.139256735374876,0.278491656994924,0.0262805685776253,0.555939380588334,3.1658464239803e-05,491.674097677198,9.38234203775218e-09,1.22384312252071e-05,0.777659414381403,0.0819297184316276,0.140398619373402
54850.6815044519,-55115.2109510036,978.126635128975,0.0639315516341025,0.127863102647777,0.408152192953105,0.398891846352675,0.00116130641234041,978.126635128975,2.19333837317914e-12,2.23125910434625e-09,0.591121995512396,3.80915363419062e-05,0.408839910717809
51057.6501983772,-53146.9288645244,972.38354097206,0.0722611475994134,0.144522290716402,0.274418084217839,0.508062622532641,0.000735854933705038,972.38354097206,1.09173403189198e-11,1.00897629917296e-08,0.709340414794659,0.000166440938859079,0.290493134165802
24606.1585411279,-28315.9501668804,501.386889000692,0.138967784588609,0.277923818918395,0.0276590679748376,0.555422791579166,2.65369389917548e-05,501.386889000692,4.30908791775172e-09,6.61227701168441e-06,0.798133197326291,0.0612949979563615,0.140565188131248
27637.1354671416,-32825.8244850338,569.844211803536,0.134918641070866,0.26982453734652,0.0321453480822734,0.563073041591993,3.84319083472999e-05,569.844211803536,5.88545493746191e-09,7.51589112240515e-06,0.797402596093682,0.0596206186277373,0.142969263502003
27511.0636562507,-32478.2619515347,590.597676360559,0.117644489166453,0.235285291357361,0.0436951104475854,0.603309669436877,6.54395917230891e-05,590.597676360559,2.36188551824686e-09,2.7299830721066e-06,0.812952085984979,0.0305692889047279,0.156475892765336
26230.5424724021,-31942.0641967061,581.377256185361,0.126368585934539,0.252726580143558,0.0357658893346693,0.585090215889405,4.87286978286884e-05,581.377256185361,4.76348655344389e-09,6.94413528191548e-06,0.781482245457446,0.0696179627086192,0.148892842935166
24063.9255758663,-28107.0968821215,521.836860697746,0.136139522116785,0.272254406612331,0.0331932484794196,0.558370140411711,4.26823797545555e-05,521.836860697746,9.93052483467399e-09,1.43208554456478e-05,0.763177586982217,0.0945920392685437,0.142216042963269
29165.8747361449,-35252.5757491636,612.404347408602,0.125207478845646,0.25041196819294,0.0421696178474967,0.582162090563896,4.88445500208226e-05,612.404347408602,1.53043668473923e-09,1.99056158765143e-06,0.825695860804319,0.0245001473043852,0.149801999799272
66883.4513903674,-66246.1948328365,1171.37443802948,0.0655717118628494,0.131143422869147,0.378907324340913,0.42341275115654,0.000964789770550583,1171.37443802948,2.71853748530277e-12,2.75591152393752e-09,0.62406372541494,4.8596121126467e-05,0.375887675705303
20970.5418554901,-27470.9722416467,465.397723369254,0.14243781982712,0.284852038888783,0.0432647503077225,0.529386498290203,5.88926861719919e-05,465.397723369254,9.78180582181687e-09,1.27853130720209e-05,0.785509477686804,0.0758282188859932,0.138649508332325
27088.2048346966,-33134.7462961741,586.248789111871,0.138482562854709,0.276952161575139,0.0428698360944998,0.541644960951368,5.04785242843735e-05,586.248789111871,5.09537461896441e-09,7.33600311592371e-06,0.799782444350805,0.0593812662206103,0.140828948330094
24162.5062132787,-30667.8691505098,505.095498414873,0.140803410158611,0.281575871270338,0.0172958462620964,0.560305056677413,1.98156315409892e-05,505.095498414873,1.13627477509398e-08,1.70645083518353e-05,0.744530725107168,0.115905511423338,0.139546687598394
26315.4061693446,-34938.708723009,558.576267059742,0.143348153168963,0.286671594557325,0.0270373525654839,0.542910331710736,3.25679974918927e-05,558.576267059742,1.01953120807196e-08,1.32567401561445e-05,0.778747323750752,0.0830502322367108,0.138189177077069
23460.314889104,-28142.6804906489,471.058696455557,0.1419001875831,0.283786975779322,0.031220578704644,0.543058871713837,3.3386219096986e-05,471.058696455557,5.76946850414435e-09,7.30172289355526e-06,0.807506661021846,0.0535380337908522,0.13894799769494
34099.5833571958,-38855.2491836315,691.285358798322,0.101161879342882,0.202322540993416,0.010480292214752,0.686022909161508,1.2378287441149e-05,691.285358798322,6.92956465971781e-10,1.19142469249847e-06,0.786043043407113,0.0360117506693352,0.177944013805903
43041.6086637633,-47055.4243056296,877.732532464441,0.0878950276953911,0.175790014192464,0.235125725977931,0.500491827377575,0.000697404756637694,877.732532464441,6.07389526129459e-11,5.44800289567185e-08,0.791515662675739,0.000655374130057845,0.207828908653436
44074.048413535,-48503.0652196321,836.4833058766,0.0911270694373957,0.182254098203715,0.167177377672264,0.559146997151686,0.000294457534938462,836.4833058766,5.16057354443281e-11,4.95489155518015e-08,0.800216960027996,0.000723989086523919,0.199059001284959
30608.4438276689,-34030.1372947841,646.379279683454,0.115139025388377,0.230277174267406,0.0525734640205575,0.601950762489674,5.95738339862489e-05,646.379279683454,4.78628749715527e-10,6.73756264266965e-07,0.829287604286053,0.0116744394743499,0.159037282004704
21890.2446265462,-28060.9142431095,461.774386963366,0.149673949561955,0.299311364978082,0.0243160070702428,0.526672130116669,2.65482730511122e-05,461.774386963366,1.29977977604235e-08,1.83528185148974e-05,0.766301745155821,0.0985460156671933,0.135133873360673
32507.7457013568,-38035.3539237911,708.459316153656,0.102153486151067,0.204303768439143,0.0140273631521436,0.679494910727896,2.04715297489869e-05,708.459316153656,1.72405976127179e-09,3.07501935303768e-06,0.749822597922283,0.0739101731097158,0.176264152224588
34767.6528768959,-41355.4084396299,736.436425545219,0.108131654136331,0.216256800257121,0.0118874079527987,0.663706870002369,1.72676513807388e-05,736.436425545219,3.20145808863489e-09,5.60405474036325e-06,0.727719587353967,0.104879169635168,0.167395635754666
21187.3116286951,-26611.3941409218,464.96088150849,0.164514481779775,0.328891346364522,0.0315892544153061,0.474965708420913,3.92090194833106e-05,464.96088150849,4.72581190910408e-08,6.01817047557234e-05,0.738699289888853,0.131961298046387,0.129279183101885
